source_url,destination_url,type,reason,verified_dest_200
/d/35311-como-deshincharte-por-completoverte-lo-mas-grande-posible-antes-de-un-evento-importante-como-lo-hacen-los-fisicoculturistas-antes-de-una-competencia-alto-esfuerzo,/t/looksmaxing,301,4.5-removal,PENDING
/d/35566-guia-sobre-ho-optimizacion-hormonal,/t/anabolicos,301,4.5-removal,PENDING
/d/35582-pubertymaxxing-la-guia-oculta-de-softmaxxing-la-proxima-guia-es-la-de-los-que-se-desarrollan-tarde,/t/looksmaxing,301,4.5-removal,PENDING
/d/35814-deberias-practicar-la-exposicion-al-frio-por-sus-efectos-brutales-de-anti-envejecimiento-aumento-de-hormonas-y-mejor-animo-para-superarte,/t/looksmaxing,301,4.5-removal,PENDING
/d/36157-stack-duro-teorico-para-altura,/t/anabolicos,301,4.5-removal,PENDING
/d/36179-reporte-mi-experiencia-negativa-con-terapia-de-orina-nunca-bebas-orina-envejecida-es-danina,/t/looksmaxing,301,4.5-removal,PENDING
/d/36414-drenaje-del-sistema-linfatico-fuga-de-primalrevolution,/t/looksmaxing,301,4.5-removal,PENDING
/d/36563-como-sacarle-el-maximo-provecho-al-accutane-deten-los-efectos-secundarios,/t/anabolicos,301,4.5-removal,PENDING
/d/37144-cura-tdah-y-mejora-el-desempeno-estudiantil-con-pescado-crudo-alto-en-omega-3,/t/looksmaxing,301,4.5-removal,PENDING
/d/37199-la-unica-formula-de-dht-maximo-que-jamas-necesitaras,/t/anabolicos,301,4.5-removal,PENDING
/d/37210-como-aumentar-iq-y-diligencia-que-son-los-mejores-predictores-del-exito,/t/looksmaxing,301,4.5-removal,PENDING
/d/37231-una-guia-para-el-uso-de-inhibidores-de-hdac,/t/anabolicos,301,4.5-removal,PENDING
/d/37259-mi-guia-para-crecer-de-51-currycel-a-63-chadpreet-en-menos-de-2-anos-creeme-saar,/t/looksmaxing,301,4.5-removal,PENDING
/d/37755-como-lidiar-con-una-sobremordida,/t/hardmaxing,301,4.5-removal,PENDING
/d/39284-esta-pildora-aumentara-tu-testosterona-total-y-libre,/t/anabolicos,301,4.5-removal,PENDING
/d/39797-guia-rapida-de-frauding-para-looksmaxxers-adolescentes-con-problemas-de-padres-como-esconder-agujas-pedir-peptidos-etc,/t/looksmaxing,301,4.5-removal,PENDING
/d/40247-consejos-y-reglas-para-incels-y-sub5s-santo-grial-para-incels,/t/looksmaxing,301,4.5-removal,PENDING
/d/40789-cascarones-de-huevo-calcio-gratis-que-ustedes-npcs-tiran-a-la-basura,/t/looksmaxing,301,4.5-removal,PENDING
/d/41002-guia-paso-a-paso-como-pedir-almacenar-y-esconder-esteroidespeptidos-como-adolescente,/t/anabolicos,301,4.5-removal,PENDING
/d/41215-accutane,/t/anabolicos,301,4.5-removal,PENDING
/d/41418-drogas-dignas-de-mejorar-tu-apariencia,/t/anabolicos,301,4.5-removal,PENDING
/d/41676-guia-de-mejora-de-habilidades-sociales-para-hmtn,/t/looksmaxing,301,4.5-removal,PENDING
/d/42119-guia-de-dimorfismo-softmax,/t/looksmaxing,301,4.5-removal,PENDING
/d/43302-por-que-tus-ancestros-solian-ser-mejores-que-tu-y-como-imitarlos,/t/looksmaxing,301,4.5-removal,PENDING
/d/43413-guia-para-brain-maxxing-101sin-boludeces,/t/looksmaxing,301,4.5-removal,PENDING
/d/43468-guia-simple-de-ascension-general,/t/looksmaxing,301,4.5-removal,PENDING
/d/43483-la-teoria-oofy-doofy-es-ley-y-la-conclusion-natural-para-personas-no-autistas-cualquiera-que-afirme-tener-blackpill-divina-es-1-retardado-2-maricon,/t/looksmaxing,301,4.5-removal,PENDING
/d/43487-guia-basica-de-hgh,/t/anabolicos,301,4.5-removal,PENDING
/d/43521-guia-ultimate-de-crecimiento-oseo-para-incels-sin-plata-aumentar-masa-osea,/t/looksmaxing,301,4.5-removal,PENDING
/d/43622-como-tener-el-area-de-ojos-de-un-chad,/t/softmaxing,301,4.5-removal,PENDING
/d/44057-deberias-comer-cascaras-de-huevo,/t/looksmaxing,301,4.5-removal,PENDING
/d/44352-mi-experiencia-con-accutane,/t/anabolicos,301,4.5-removal,PENDING
/d/44369-como-aumentar-los-globulos-rojos-de-forma-natural-para-dar-el-efecto-doping,/t/anabolicos,301,4.5-removal,PENDING
/d/44413-modo-mitigacion-la-ciencia-de-mantenerse-saludable-mientras-se-usan-esteroides,/t/anabolicos,301,4.5-removal,PENDING
/d/44585-alimentando-el-crecimiento-el-rol-fisiologico-de-los-macronutrientes-en-la-hipertrofia-muscular-y-el-metabolismo-de-grasas,/t/looksmaxing,301,4.5-removal,PENDING
/d/44835-aburrimiento-mehathread-gtfih,/t/looksmaxing,301,4.5-removal,PENDING
/d/45253-guia-completa-del-area-de-los-ojos,/t/looksmaxing,301,4.5-removal,PENDING
/d/45326-guia-nt-para-entornos-sociales,/t/looksmaxing,301,4.5-removal,PENDING
/d/45601-cascada-de-heightmaxxing,/t/anabolicos,301,4.5-removal,PENDING
/d/45726-como-me-roidmaxxee-a-los-17-para-ser-mas-gracioso-fotos-protocolo,/t/anabolicos,301,4.5-removal,PENDING
/d/45924-butirato-que-es-y-como-afecta-tu-estatura-salud-y-sensibilidad-a-los-androgenos,/t/looksmaxing,301,4.5-removal,PENDING
/d/46399-plan-de-ascension-realista-mogear-para-el-1-de-julio-de-2026,/t/looksmaxing,301,4.5-removal,PENDING
/d/47324-guia-de-cejas,/t/softmaxing,301,4.5-removal,PENDING
/d/47575-mega-guia-de-tretinoina-skincare-antiedad-high-iq,/t/softmaxing,301,4.5-removal,PENDING
/d/47815-guia-corta-para-incels-sobre-como-ser-feliz,/t/looksmaxing,301,4.5-removal,PENDING
/d/48094-como-ocultar-la-caida-del-cabello-y-minimizar-su-apariencia-sin-implantes-durante-tu-adolescencia-y-principios-de-los-20-gtfih,/t/softmaxing,301,4.5-removal,PENDING
/d/48303-guia-definitiva-de-perdida-de-peso-calorias-cardio-suplementos,/t/looksmaxing,301,4.5-removal,PENDING
/d/48435-verduras-plantas-son-inutiles-sacalas-de-tu-dieta-ahora-explicacion,/t/looksmaxing,301,4.5-removal,PENDING
/d/49207-dieta-definitiva-y-algunos-consejos-para-looksmaxxing-longevidad,/t/looksmaxing,301,4.5-removal,PENDING
/d/57850-guia-de-bodymaxing-para-el-skinnyfag-promedio,/t/looksmaxing,301,4.5-removal,PENDING
/d/58291-caracteristicas-del-chico-malo-que-las-mujeres-desean,/t/looksmaxing,301,4.5-removal,PENDING
/d/58324-guia-de-compra-de-face-pullers,/t/softmaxing,301,4.5-removal,PENDING
/d/58355-3-pruebas-rapidas-y-faciles-de-subhumanidad,/t/looksmaxing,301,4.5-removal,PENDING
/d/59344-megahilo-de-gymcelling,/t/looksmaxing,301,4.5-removal,PENDING
/d/60609-mi-guia-gratis-y-facil-para-fatcels-para-bajar-de-peso,/t/looksmaxing,301,4.5-removal,PENDING
/d/61034-gtfih-bonecels-sonido-para-el-crecimiento-oseo,/t/hardmaxing,301,4.5-removal,PENDING
/d/62178-la-guia-heightmax-mas-facil-gtfih,/t/looksmaxing,301,4.5-removal,PENDING
/d/66173-libere-la-guia-de-peptidos-que-deberias-leer,/t/peptides,301,4.5-removal,PENDING
/d/66459-sleepmaxxing,/t/softmaxing,301,4.5-removal,PENDING
