url	thread_id	title	section	date_created	date_last_reply	word_count_op	word_count_total	reply_count	unique_posters	has_images	has_outbound_links	link_count	is_translation_of	dup_cluster_id	thin_41	ymyl_45_flags
/d/7817-por-que-tus-ancestros-no-tenian-acne-y-tu-si	7817	"POR QUÉ TUS ANCESTROS NO TENÍAN ACNÉ Y TÚ SÍ"	softmaxing	"2021-08-15 10:23:45"	"2021-09-11 21:32:01"	1055	5065	20	18	1	1	230	looksmax.org		0	sourcing
/d/7830-como-iqmaxxear-mientras-te-pajas	7830	"cómo iqmaxxear mientras te pajas"	looksmaxing	"2021-08-18 00:50:14"	"2023-09-07 02:46:01"	90	352	11	10	1	1	22	looksmax.org		0	
/d/7840-teoria-de-las-lineas-para-determinar-recesionfalta-de-armonia	7840	"TEORÍA DE LAS LÍNEAS PARA DETERMINAR RECESIÓN/FALTA DE ARMONÍA"	hardmaxing	"2021-08-19 11:01:21"	"2024-09-05 19:17:24"	348	2293	41	19	1	1	116	looksmax.org		0	
/d/7842-como-maximizar-tus-resultados-en-tinder	7842	"Cómo maximizar tus resultados en tinder"	looksmaxing	"2021-08-19 19:35:10"	"2021-08-20 01:47:31"	1300	3539	49	17	1	1	34	looksmax.org		0	
/d/7878-guia-definitiva-de-ayuno-leanmaxx-facil	7878	"GUÍA DEFINITIVA DE AYUNO [LEANMAXX FÁCIL]"	looksmaxing	"2021-08-28 00:13:16"	"2021-08-28 16:30:22"	768	1851	18	11	1	1	15	looksmax.org		0	
/d/7894-me-he-librado-de-la-carga-que-es-el-cabello	7894	"ME HE LIBRADO DE LA CARGA QUE ES EL CABELLO."	softmaxing	"2021-08-30 17:23:32"	"2021-09-05 14:02:45"	189	838	31	11	1	1	68	looksmax.org		0	
/d/7896-olvidate-del-mewing-presentando-el-johnning-o-como-me-gusta-llamarlo-jewning-parte-2-mi-tecnica-personal-de-looksmaxing	7896	"Olvídate del mewing. Presentando el Johnning (o como me gusta llamarlo, Jewning) Parte 2 mi técnica personal de looksmaxing"	softmaxing	"2021-08-31 02:59:08"	"2023-11-11 10:40:17"	155	1963	49	17	1	1	70	looksmax.org		0	
/d/7898-una-guia-para-criar-a-tu-bebe-de-modo-que-tenga-la-maxima-calidad-para-convertirse-en-un-chadstacy-mas-adelante	7898	"Una guía para criar a tu bebé de modo que tenga la máxima calidad para convertirse en un chad/stacy más adelante"	looksmaxing	"2021-08-31 15:44:39"	"2022-09-24 16:59:38"	987	3624	39	32	1	1	6	looksmax.org		0	dosing/PED|sourcing
/d/7899-la-guia-definitiva-de-tattoo-maxxing-de-alta-calidad-vuelvete-high-status-esto-solito-cambio-toda-mi-vida-social-y-sexual	7899	"La Guía Definitiva de Tattoo Maxxing de Alta Calidad - Vuélvete High Status ( Esto Solito Cambió Toda Mi Vida Social y Sexual )"	softmaxing	"2021-08-31 16:23:21"	"2024-12-24 16:21:58"	1086	5347	49	26	1	1	159	looksmax.org		0	
/d/7906-como-deshacerte-del-acne-primitivepill	7906	"Cómo deshacerte del ACNÉ (PRIMITIVEPILL)"	softmaxing	"2021-09-01 22:57:57"	"2021-09-14 15:26:20"	390	6981	49	20	1	1	97	looksmax.org		0	sourcing
/d/7914-como-consegui-pomulos-hundidos-sin-perder-grasa	7914	"cómo conseguí pómulos hundidos sin perder grasa"	softmaxing	"2021-09-03 20:52:57"	"2021-09-04 18:49:04"	172	1137	49	13	1	1	27	looksmax.org		0	
/d/7933-arregla-tu-vista-por-que-odio-a-los-oftalmologos	7933	"ARREGLA TU VISTA- Por qué ODIO a los oftalmólogos"	looksmaxing	"2021-09-07 09:04:56"	"2022-03-05 15:25:14"	1499	4558	49	21	1	1	62	looksmax.org		0	dosing/PED
/d/7939-tips-para-una-dieta-basada-en-plantas-y-comida-integral	7939	"Tips para una dieta basada en plantas y comida integral"	looksmaxing	"2021-09-08 20:30:45"	"2022-11-23 16:51:07"	530	3029	35	19	1	1	71	looksmax.org		0	dosing/PED|sourcing
/d/7956-las-chavas-se-estan-dando-cuenta-de-que-cualquiera-de-ellas-puede-conseguir-miles-de-matches-en-tinder-como-triunfar-en-el-mercado-de-citas-actual	7956	"Las chavas se están dando cuenta de que cualquiera de ellas puede conseguir miles de matches en Tinder - Cómo triunfar en el mercado de citas actual"	looksmaxing	"2021-09-12 09:29:23"	"2021-10-12 14:20:51"	364	3187	49	33	1	1	35	looksmax.org		0	
/d/7962-como-disfrutar-de-comida-sabrosa-mientras-haces-leanmaxing	7962	"Cómo disfrutar de comida sabrosa mientras haces leanmaxing"	looksmaxing	"2021-09-12 22:13:34"	"2021-09-16 21:53:18"	95	1562	29	13	0	0	0	looksmax.org		0	
/d/8017-cunnilingus	8017	Cunnilingus	looksmaxing	"2021-09-20 13:42:50"	"2023-08-18 17:10:48"	58	497	16	15	1	1	10	looksmax.org		0	
/d/8050-guia-legitima-de-skinmaxxing	8050	"Guía legítima de skinmaxxing"	softmaxing	"2021-09-26 16:17:32"	"2025-05-08 03:56:51"	796	2711	35	20	1	1	65	looksmax.org		0	
/d/8095-cosas-que-necesitas-para-conseguir-sexo-de-mas-importante-a-menos-importante	8095	"Cosas que necesitas para conseguir sexo, de más importante a menos importante"	looksmaxing	"2021-10-01 20:59:29"	"2022-03-11 06:58:47"	105	249	8	8	0	0	0	looksmax.org		0	
/d/8101-guia-de-status-maxxing-muy-anticipada-de-digital-hitler-no-puedes-encontrar-esta-info-en-ningun-otro-lugar-en-internet-extremadamente-detallado	8101	"Guía de Status Maxxing Muy Anticipada de Digital Hitler - No Puedes Encontrar Esta Info en Ningún Otro Lugar en Internet [Extremadamente Detallado]"	looksmaxing	"2021-10-02 14:06:40"	"2021-10-10 15:20:26"	2944	20101	49	20	1	1	407	looksmax.org		0	
/d/8119-ejercicios-para-construir-el-fisico-mas-estetico	8119	"Ejercicios para construir el físico más ESTÉTICO"	looksmaxing	"2021-10-06 20:52:30"	"2021-10-13 07:14:14"	658	2224	12	9	1	1	4	looksmax.org		0	dosing/PED
/d/8120-guia-de-heightmaxxing-para-usuarios-jovenes	8120	"Guía de Heightmaxxing para usuarios jóvenes"	looksmaxing	"2021-10-06 22:03:46"	"2022-12-08 04:45:46"	210	2071	42	19	1	1	47	looksmax.org		0	dosing/PED
/d/8124-las-3-pruebas-de-hueso-mongoloide-absolutamente-subhumano-si-eres-caucasiano-y-fallas-cualquiera-de-estos	8124	"Las 3 Pruebas de Hueso Mongoloide • ABSOLUTAMENTE SUBHUMANO Si Eres Caucasiano y Fallas Cualquiera de Estos!"	looksmaxing	"2021-10-07 23:23:25"	"2023-11-28 03:27:03"	176	722	19	16	1	1	9	looksmax.org		0	
/d/8134-guia-completa-de-gymmax-se-zyzz	8134	"Guía completa de Gymmax - sé Zyzz"	anabolicos	"2021-10-09 15:46:39"	"2021-10-25 07:52:25"	235	920	17	13	1	1	9	looksmax.org		0	dosing/PED
/d/8227-la-guia-definitiva-para-usar-minoxidil-para-el-crecimiento-de-la-barba-y-cabello-facial-mas-grueso	8227	"La Guía Definitiva para Usar Minoxidil para el Crecimiento de la Barba y Cabello Facial Más Grueso"	softmaxing	"2021-10-27 18:53:44"	"2025-04-05 16:13:36"	3514	4808	20	18	1	1	93	looksmax.org		0	
/d/8245-el-99-de-tus-problemas-de-looks-se-resuelven-con-estas-tres-cosas	8245	"El 99% de tus problemas de looks se resuelven con estas tres cosas."	looksmaxing	"2021-11-01 14:32:19"	"2021-11-01 16:25:33"	26	337	20	14	1	1	28	looksmax.org		0	
/d/8277-ser-un-hombre-rubio-es-una-sentencia-de-muerte-a-menos-que-sigas-estos-2-looksmaxxes-criticos-con-imagenes-literalmente-te-cambia-blondecels-gtfih	8277	"ser un hombre RUBIO es una SENTENCIA DE MUERTE a menos que sigas estos 2 LOOKSMAXXES CRÍTICOS [Con imágenes] [Literalmente te cambia] [Blondecels GTFIH]"	softmaxing	"2021-11-05 15:53:47"	"2022-04-16 01:38:30"	365	3549	27	17	1	1	192	looksmax.org		0	
/d/8281-socialladdermaxxing-como-difundir-rumores	8281	"Socialladdermaxxing - Cómo difundir rumores"	looksmaxing	"2021-11-06 15:51:46"	"2021-11-06 18:40:35"	114	205	4	5	1	1	4	looksmax.org		0	
/d/8379-todo-lo-que-tienes-que-saber-sobre-la-dieta	8379	"Todo lo que tienes que saber sobre la DIETA"	looksmaxing	"2021-11-23 19:09:47"	"2023-04-23 20:10:03"	338	621	8	7	1	1	27	looksmax.org		0	
/d/8397-poniendole-fin-a-lo-que-veo-en-el-espejo-realmente-soy-yo-todos-entren-aqui	8397	"Poniéndole Fin A \"¿Lo que veo en el espejo realmente soy yo?\" TODOS ENTREN AQUÍ"	looksmaxing	"2021-11-27 23:10:15"	"2022-10-24 12:23:20"	627	3492	49	22	1	1	21	looksmax.org		0	
/d/8417-como-hacer-fisicoculturismo-para-la-estetica	8417	"Cómo hacer fisicoculturismo para la estética"	looksmaxing	"2021-11-30 16:21:13"	"2021-12-25 12:32:47"	423	1914	21	11	1	1	38	looksmax.org		0	
/d/8419-mi-depresion-desaparecio-por-completo-lee-esto-si-estas-jodido-de-la-cabeza	8419	"Mi depresión desapareció por completo. Lee esto si estás jodido de la cabeza."	anabolicos	"2021-12-01 08:39:28"	"2021-12-12 10:02:58"	894	2920	49	27	1	1	37	looksmax.org		0	dosing/PED
/d/8454-la-guia-de-instagrammaxxing-de	8454	"La guía de instagrammaxxing de ´´´´´´´´"	looksmaxing	"2021-12-06 23:23:31"	"2021-12-09 19:40:45"	909	2190	19	13	1	1	16	looksmax.org		0	DIY-procedure
/d/8491-como-reiniciar-la-salud-de-tu-intestino-guia-de-gutmaxxing	8491	"CÓMO REINICIAR LA SALUD DE TU INTESTINO [Guía de GutMaxxing]"	looksmaxing	"2021-12-11 23:41:27"	"2022-01-01 14:08:21"	537	4443	49	26	1	1	78	looksmax.org		0	
/d/8507-los-mayores-exitos-anti-envejecimiento-vienen-del-protector-solar-pero-la-mayoria-de-personas-no-usa-el-tipo-correcto	8507	"Los mayores éxitos anti-envejecimiento vienen del protector solar pero LA MAYORÍA DE PERSONAS NO USA EL TIPO CORRECTO"	softmaxing	"2021-12-14 22:19:53"	"2021-12-19 12:07:18"	178	1969	39	23	1	1	9	looksmax.org		0	
/d/8512-gestos-y-comportamientos-no-nt-no-hagas-esto	8512	"GESTOS Y COMPORTAMIENTOS NO-NT - NO HAGAS ESTO"	looksmaxing	"2021-12-16 13:33:10"	"2022-11-13 15:18:56"	637	2015	20	17	1	1	23	looksmax.org		0	
/d/8520-por-que-no-deberias-masturbarte-razones-cientificas	8520	"Por Qué No Deberías Masturbarte [RAZONES CIENTÍFICAS]"	looksmaxing	"2021-12-17 05:18:26"	"2021-12-17 06:00:19"	560	5060	49	7	0	1	54	looksmax.org	C672	0	dosing/PED
/d/8527-las-apps-de-citas-en-linea-que-deberias-estar-usando	8527	"Las apps de citas en línea que deberías estar usando"	looksmaxing	"2021-12-18 05:29:41"	"2022-09-07 17:55:53"	996	3393	32	19	0	0	0	looksmax.org		0	
/d/8542-guia-de-asertividad-maxxing-currycels-gtfih	8542	"Guía de asertividad-maxxing - CURRYCELS GTFIH"	looksmaxing	"2021-12-21 04:18:42"	"2021-12-31 14:03:48"	673	2010	31	13	1	1	4	looksmax.org		0	
/d/8555-hilo-de-maquillaje-para-hombres-fotos-probandolo	8555	"Hilo de Maquillaje para Hombres (+fotos probándolo)"	softmaxing	"2021-12-24 01:13:15"	"2023-09-18 09:58:23"	499	1931	17	12	1	1	89	looksmax.org		0	
/d/8559-drugmaxxing-informacion-para-usuarios-de-drogas	8559	"Drugmaxxing - información para usuarios de drogas"	looksmaxing	"2021-12-24 13:51:04"	"2022-03-21 19:18:18"	377	4278	41	10	0	0	0	looksmax.org		0	dosing/PED
/d/8560-entendiendo-la-energia-en-el-cuerpo-humano-guia	8560	"ENTENDIENDO LA ENERGÍA EN EL CUERPO HUMANO [GUÍA]"	looksmaxing	"2021-12-24 14:28:59"	"2022-02-21 05:36:28"	349	2149	28	7	1	1	40	looksmax.org		0	
/d/8581-si-no-has-hecho-languagemaxxing-este-es-el-momento	8581	"Si no has hecho languagemaxxing, este es el momento."	looksmaxing	"2021-12-28 21:40:38"	"2022-01-23 09:45:16"	433	1295	31	18	1	1	22	looksmax.org		0	
/d/8588-heightmaxxing-para-todos-los-nuevos-greycels	8588	"HEIGHTMAXXING PARA TODOS LOS NUEVOS GREYCELS"	looksmaxing	"2021-12-29 19:48:17"	"2022-01-22 17:22:31"	628	3464	26	19	1	1	36	looksmax.org		0	dosing/PED
/d/8627-guia-sobre-tipos-de-cabello-y-como-cambiarlo	8627	"Guía sobre Tipos de Cabello y Cómo Cambiarlo"	softmaxing	"2022-01-05 02:12:22"	"2023-08-10 15:21:26"	3232	14265	49	33	1	1	390	looksmax.org		0	
/d/8669-como-tener-juego-con-las-mujeres-guia	8669	"Cómo Tener Juego Con Las Mujeres [GUÍA]"	looksmaxing	"2022-01-12 19:53:31"	"2022-01-29 21:23:56"	543	2915	32	19	0	0	0	looksmax.org		0	
/d/8675-como-usar-tu-puto-cerebro-la-guia-definitiva	8675	"Cómo usar tu PUTO cerebro (La Guía Definitiva)"	looksmaxing	"2022-01-14 16:32:03"	"2022-01-14 19:53:08"	677	993	9	7	0	0	0	looksmax.org		0	
/d/8678-guia-como-tener-exito-en-la-vida	8678	"GUÍA - Cómo tener éxito en la vida"	looksmaxing	"2022-01-15 02:28:55"	"2022-01-28 00:15:02"	634	3369	31	15	1	1	33	looksmax.org		0	
/d/8681-nunca-apuntes-al-pecho-como-ponerse-mamado-para-moggear-en-publico-es-diferente-al-culturismo-normal	8681	"¡NUNCA APUNTES AL PECHO! Cómo ponerse mamado para MOGGEAR EN PÚBLICO (Es diferente al culturismo normal)"	looksmaxing	"2022-01-15 09:07:00"	"2025-03-21 23:47:59"	76	2208	36	19	1	1	20	looksmax.org		0	
/d/8686-descifre-el-codigo-como-conseguir-una-novia-hqnp-en-serio-sin-clickbait	8686	"Descifré el Código- CÓMO CONSEGUIR UNA NOVIA HQNP (En serio, sin clickbait)"	looksmaxing	"2022-01-16 18:40:53"	"2022-02-14 14:27:50"	549	4042	43	32	1	1	118	looksmax.org		0	
/d/8687-como-el-alcohol-destruye-tus-ganancias-de-gimnasio-articulo-de-alto-esfuerzo	8687	"Cómo el alcohol destruye tus ganancias de gimnasio [artículo de alto esfuerzo]"	looksmaxing	"2022-01-16 19:17:20"	"2022-03-06 00:51:36"	1247	3436	25	14	1	1	87	looksmax.org		0	dosing/PED
/d/8690-musculos-y-grupos-musculares-principales-clasificados-por-importancia-estetica	8690	"Músculos y Grupos Musculares Principales Clasificados por Importancia Estética"	looksmaxing	"2022-01-17 03:32:37"	"2022-12-27 05:22:18"	193	1683	37	21	1	1	11	looksmax.org		0	
/d/8699-jaw-jutting-es-el-mejor-softmaxx-jamas-gratis-15psl-aprende-como-hacer-jaw-jutting-de-forma-correcta	8699	"Jaw Jutting es el mejor softmaxx JAMÁS. Gratis +1,5PSL. Aprende cómo hacer jaw jutting de forma correcta."	softmaxing	"2022-01-17 21:34:46"	"2024-06-06 20:19:33"	137	1342	35	23	1	1	14	looksmax.org		0	
/d/8703-plantilla-de-rutina-de-entrenamiento-chadsique-basica	8703	"Plantilla de Rutina de Entrenamiento Chadsique Básica"	looksmaxing	"2022-01-18 16:22:47"	"2022-02-20 02:26:21"	182	1238	24	11	1	1	38	looksmax.org		0	
/d/8708-como-vencer-la-adiccion-y-fomentar-buenos-habitos	8708	"Cómo vencer la adicción y fomentar buenos hábitos"	looksmaxing	"2022-01-19 12:44:44"	"2022-01-19 17:28:56"	1213	8488	49	15	1	1	36	looksmax.org		0	dosing/PED
/d/8718-una-forma-altamente-efectiva-de-lograr-crecimiento-oseo-facial-con-hgh	8718	"Una forma altamente efectiva de lograr crecimiento óseo facial con HGH"	anabolicos	"2022-01-21 08:42:58"	"2026-06-18 01:11:53"	105	2353	31	18	1	1	40	looksmax.org		0	dosing/PED
/d/8726-como-verse-rico-af-si-pagas-algo-con-tu-tarjeta-de-credito	8726	"Cómo verse rico af si pagas algo con tu tarjeta de crédito"	looksmaxing	"2022-01-23 08:02:43"	"2022-01-23 15:14:45"	67	413	8	6	0	0	0	looksmax.org		0	
/d/8757-stack-anti-soledad-para-quienes-se-quedaran-solteros-y-sin-hijos	8757	"STACK ANTI-SOLEDAD para quienes se quedarán solteros y sin hijos"	looksmaxing	"2022-01-29 21:54:40"	"2022-01-30 09:51:15"	820	5243	49	21	1	1	2	looksmax.org		0	
/d/8832-por-que-deberias-estar-tomando-clorofila	8832	"Por qué deberías estar tomando clorofila"	softmaxing	"2022-02-09 21:06:27"	"2024-04-22 09:04:48"	213	659	25	14	1	1	36	looksmax.org		0	
/d/8834-como-hacerle-gaslighting-a-las-mujeres	8834	"Cómo hacerle gaslighting a las mujeres"	looksmaxing	"2022-02-10 04:03:43"	"2022-02-14 16:58:21"	1000	1525	21	15	1	1	5	looksmax.org		0	
/d/8856-mi-guia-para-volverse-guapo	8856	"Mi guía para volverse guapo"	looksmaxing	"2022-02-13 11:24:10"	"2023-05-19 19:24:04"	1501	7294	33	19	1	1	15	looksmax.org		0	DIY-procedure
/d/8865-guia-para-falsificar-tu-marco-y-estructura-osea-naturalmente	8865	"GUÍA PARA FALSIFICAR TU MARCO Y ESTRUCTURA ÓSEA (NATURALMENTE)"	looksmaxing	"2022-02-15 15:46:17"	"2022-03-13 20:15:01"	2509	13281	36	21	1	1	195	looksmax.org		0	
/d/8877-autismo-blackpill-101	8877	"Autismo blackpill 101"	looksmaxing	"2022-02-16 17:45:36"	"2022-02-27 06:14:40"	1230	5419	49	21	1	1	31	looksmax.org		0	
/d/8878-como-verte-mejor-ahora-mismo	8878	"cómo verte mejor ahora mismo"	looksmaxing	"2022-02-16 18:50:35"	"2022-02-16 23:37:56"	423	1286	22	10	1	1	40	looksmax.org		0	
/d/8908-como-aclarar-los-ojos-azules	8908	"Cómo aclarar los ojos azules"	softmaxing	"2022-02-20 19:48:13"	"2023-07-02 04:35:19"	267	2181	27	14	1	1	58	looksmax.org		0	
/d/8916-como-funciona-la-distancia-focal	8916	"Cómo Funciona la Distancia Focal."	looksmaxing	"2022-02-22 12:56:51"	"2022-03-17 23:04:25"	508	3178	45	16	1	1	37	looksmax.org		0	
/d/8925-guia-de-stylemaxxing-para-normies	8925	"Guía de Stylemaxxing para Normies"	softmaxing	"2022-02-23 19:16:54"	"2024-10-27 13:39:32"	633	1869	35	21	1	1	254	looksmax.org		0	
/d/8962-como-mejorar-tu-juego-con-la-verga	8962	"Cómo mejorar tu juego con la verga"	hardmaxing	"2022-02-28 17:18:56"	"2023-12-08 18:48:31"	495	1671	25	13	1	1	6	looksmax.org		0	dosing/PED
/d/9018-como-hacer-amigos-en-el-gym-guia-para-autistas	9018	"Cómo hacer amigos en el gym - guía para autistas"	looksmaxing	"2022-03-09 01:44:38"	"2024-12-23 17:11:08"	459	2659	32	22	0	0	0	looksmax.org		0	
/d/9033-como-hacer-hijos-chad	9033	"Cómo hacer hijos Chad"	looksmaxing	"2022-03-11 09:01:42"	"2022-03-25 05:20:52"	309	899	22	15	0	0	0	looksmax.org		0	dosing/PED
/d/9034-como-maximizar-suenos-vividoslucidos-gtfih-hack-facil	9034	"CÓMO MAXIMIZAR SUEÑOS VÍVIDOS/LÚCIDOS (gtfih) (hack fácil)"	looksmaxing	"2022-03-11 13:47:38"	"2022-03-12 18:03:39"	195	440	9	9	0	0	0	looksmax.org		0	
/d/9038-test-de-virginidad-como-probar-si-tu-esposanovia-es-virgen-o-no	9038	"Test de virginidad: Cómo probar si tu esposa/novia es virgen o no"	looksmaxing	"2022-03-12 08:18:31"	"2024-04-12 19:02:37"	173	3818	49	34	1	1	15	looksmax.org		0	
/d/9044-seria-fisicamente-imposible-no-coger-haciendo-esta-estrategia-incluso-siendo-ltn	9044	"Sería físicamente imposible no coger haciendo esta estrategia. Incluso siendo LTN"	looksmaxing	"2022-03-12 21:08:06"	"2022-04-12 12:11:38"	156	1868	49	14	1	1	11	looksmax.org		0	
/d/9057-como-eliminar-los-antojos-de-azucar-facilmente	9057	"Cómo eliminar los antojos de azúcar fácilmente"	looksmaxing	"2022-03-15 13:19:56"	"2022-03-16 19:17:58"	151	1678	30	10	0	0	0	looksmax.org		0	
/d/9078-como-conseguir-un-elo-alto-en-tinder-y-aumentar-la-cantidad-de-matches	9078	"Cómo conseguir un ELO alto en Tinder y aumentar la cantidad de matches"	looksmaxing	"2022-03-18 14:42:59"	"2022-03-18 23:17:27"	1001	4322	49	21	1	1	9	looksmax.org		0	
/d/9094-sexting-proceso-de-como-conseguir-nudes	9094	"Sexting - proceso de cómo conseguir nudes"	looksmaxing	"2022-03-21 14:30:26"	"2022-03-31 21:56:09"	1039	3986	28	26	1	1	12	looksmax.org		0	
/d/9109-retencion-de-agua-brutal-y-como-desinflarse	9109	"RETENCIÓN DE AGUA BRUTAL Y CÓMO DESINFLARSE"	looksmaxing	"2022-03-24 22:07:54"	"2023-03-16 06:14:52"	263	3052	46	14	1	1	20	looksmax.org		0	
/d/9116-guia-de-tiemaxing	9116	"GUÍA DE TIEMAXING"	softmaxing	"2022-03-26 07:56:49"	"2022-04-15 16:18:10"	443	1002	11	9	1	1	68	looksmax.org		0	
/d/9129-la-guia-definitiva-de-preseleccion-que-va-a-salvar-tu-puta-vida-aunque-no-cojas	9129	"La Guía Definitiva de Preselección que va a Salvar tu Puta Vida [Aunque no cojas]"	looksmaxing	"2022-03-27 15:57:52"	"2022-03-27 19:35:51"	441	5250	49	15	1	1	107	looksmax.org		0	
/d/9130-guia-basica-de-osteotomia-de-mandibula-y-tercio-medio	9130	"Guía básica de osteotomía de mandíbula y tercio medio"	hardmaxing	"2022-03-27 22:00:22"	"2022-03-27 23:39:54"	836	4095	49	13	1	1	118	looksmax.org		0	
/d/9198-guia-gymcel-eficiente-3-partes-del-cuerpo-que-importan	9198	"GUÍA GYMCEL EFICIENTE, 3 PARTES DEL CUERPO QUE IMPORTAN"	looksmaxing	"2022-04-06 23:27:59"	"2022-04-07 16:51:30"	598	1664	22	13	1	1	71	looksmax.org		0	
/d/9206-una-guia-para-at-xangsane-para-verse-mas-afilado-y-mejorar-su-apariencia	9206	"Una guía para @xangsane para verse más afilado y mejorar su apariencia"	softmaxing	"2022-04-08 18:35:07"	"2022-04-09 22:42:06"	255	1853	44	17	1	1	50	looksmax.org		0	dosing/PED
/d/9217-mi-experiencia-con-aromasin-mk677-para-estatura-y-frame-tambien-oldcels-gtfih	9217	"Mi experiencia con aromasin +mk677 para estatura y frame (también oldcels gtfih )"	anabolicos	"2022-04-11 09:07:01"	"2022-05-10 04:30:13"	845	3479	49	16	1	1	24	looksmax.org		0	dosing/PED
/d/9224-ir-al-gym-es-cope	9224	"Ir al gym es cope."	looksmaxing	"2022-04-13 05:52:57"	"2022-04-15 10:59:43"	406	4334	49	25	1	1	10	looksmax.org		0	DIY-procedure
/d/9226-los-verdaderos-beneficios-del-nofap-y-como-lograrlo	9226	"Los VERDADEROS Beneficios del NoFap y Cómo Lograrlo"	looksmaxing	"2022-04-13 20:03:22"	"2023-05-20 00:21:21"	393	709	12	9	1	1	18	looksmax.org		0	sourcing
/d/9229-como-saber-si-eres-psicopata-o-sociopata	9229	"Cómo saber si eres psicópata o sociópata"	looksmaxing	"2022-04-14 10:35:01"	"2023-07-23 22:49:59"	60	1215	32	16	1	1	56	looksmax.org		0	
/d/9235-los-mejores-metodos-para-maximizar-tu-estructura	9235	"Los mejores métodos para maximizar tu estructura."	looksmaxing	"2022-04-14 21:50:29"	"2022-05-15 10:24:56"	768	1507	14	9	1	1	40	looksmax.org		0	
/d/9250-eyemaxxing-mejorando-el-area-de-tus-ojos	9250	"EYEMAXXING - Mejorando el Área de Tus Ojos"	softmaxing	"2022-04-17 20:44:24"	"2022-05-08 00:10:17"	1138	3846	41	20	1	1	141	looksmax.org		0	sourcing|DIY-procedure
/d/9258-lista-de-verificacion-para-leanmaxing-y-deshacerse-de-una-cara-hinchada	9258	"lista de verificación para leanmaxing y deshacerse de una cara hinchada"	looksmaxing	"2022-04-19 01:17:42"	"2022-04-19 22:06:09"	121	1143	12	5	0	0	0	looksmax.org		0	dosing/PED
/d/9260-el-santo-grial-de-la-productividad-como-mantenerte-motivado-para-siempre	9260	"el santo grial de la productividad (CÓMO MANTENERTE MOTIVADO PARA SIEMPRE)"	looksmaxing	"2022-04-19 12:15:05"	"2022-04-29 23:12:19"	428	1270	16	11	1	1	1	looksmax.org		0	dosing/PED
/d/9269-tret-microneedling-para-piel-de-nivel-dios-y-collagenmaxxing	9269	"Tret + microneedling para piel de nivel dios y collagenmaxxing"	softmaxing	"2022-04-20 03:42:54"	"2022-04-25 23:41:02"	355	2382	49	20	1	1	21	looksmax.org		0	DIY-procedure
/d/9285-salud-y-estetica-de-las-encias	9285	"Salud y Estética de las Encías"	softmaxing	"2022-04-22 18:46:48"	"2026-05-02 21:42:31"	790	5067	32	25	1	1	133	looksmax.org		0	
/d/9289-como-ensanchar-tu-boca-pequenos-bucales-entren	9289	"Cómo Ensanchar Tu Boca (pequeños bucales, ENTREN)"	hardmaxing	"2022-04-23 23:42:53"	"2022-07-28 20:01:32"	5703	14854	49	21	1	1	201	looksmax.org		0	
/d/9293-guia-para-el-cold-approach-y-no-ser-un-retrasado-social	9293	"GUÍA para el cold approach y no ser un retrasado social."	looksmaxing	"2022-04-24 21:39:27"	"2022-04-25 08:30:23"	1756	10457	49	22	1	1	23	looksmax.org		0	self-harm/hopelessness
/d/9295-como-tu-altura-te-halota-en-2022-terminando-delusiones-sobre-la-altura	9295	"Cómo tu Altura te Halota en 2022 + terminando delusiones sobre la altura"	looksmaxing	"2022-04-25 00:10:08"	"2023-04-18 21:10:34"	310	3893	41	28	1	1	28	looksmax.org		0	
/d/9311-la-unica-forma-de-saber-si-eres-un-chad	9311	"LA ÚNICA FORMA DE SABER SI ERES UN CHAD"	looksmaxing	"2022-04-27 04:34:23"	"2022-05-07 14:50:27"	211	585	16	12	1	1	5	looksmax.org		0	
/d/9315-manlets-gtfih-guia-de-alzas-de-alguien-con-10-anos-de-experiencia	9315	"Manlets GTFIH guía de alzas de alguien con 10 años de experiencia"	softmaxing	"2022-04-27 23:04:39"	"2024-04-11 23:02:18"	510	3241	49	23	1	1	94	looksmax.org		0	
/d/9318-la-unica-forma-verdadera-de-averiguar-como-te-ven-los-demas-en-la-vida-real	9318	"La única forma verdadera de averiguar cómo te ven los demás en la vida real"	looksmaxing	"2022-04-29 08:45:36"	"2026-04-02 18:04:00"	361	2058	44	23	1	1	44	looksmax.org		0	
/d/9320-maxeo-de-baja-inhibicion-cels-de-ansiedad-social-entren-aqui	9320	"Maxeo de Baja Inhibición (cels de ansiedad social ENTREN AQUÍ)"	looksmaxing	"2022-04-29 11:02:58"	"2022-05-27 00:12:51"	771	3092	35	25	1	1	73	looksmax.org		0	
/d/9358-como-hacer-looksmaxx-correctamente-y-ascender	9358	"Cómo hacer looksmaxx correctamente y ascender"	looksmaxing	"2022-05-05 23:48:32"	"2022-05-20 13:59:40"	444	1545	14	6	1	1	34	looksmax.org		0	sourcing
/d/9362-guia-de-sueno-ideal	9362	"Guía de Sueño Ideal"	softmaxing	"2022-05-07 09:37:39"	"2025-08-22 18:11:13"	3113	15109	19	15	1	1	596	looksmax.org		0	sourcing
/d/9363-guia-de-peptidos-melanotan-1-2	9363	"Guía de Péptidos Melanotan 1 & 2"	peptides	"2022-05-07 10:10:12"	"2025-11-02 21:28:22"	2841	12825	49	29	1	1	161	looksmax.org		0	dosing/PED|DIY-procedure
