url,title,section,ymyl_flags,reason,destination_301,total_hits
/d/31712-la-leche-cruda-es-segura-para-tomar-y-es-la-unica-leche-que-deberias-tomar-jamas,"La LECHE CRUDA es SEGURA para tomar  y es la ÚNICA leche que deberías tomar JAMÁS.",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,20
/d/31985-chingaderas-que-comer-actualizado,"chingaderas que comer (actualizado)",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,7
/d/32059-la-guia-de-noc-kent,"La guía de Noc kent",softmaxing,dosing/PED,4.5-sourcing,/t/softmaxing,9
/d/32086-mi-guia-de-skincare,"Mi guía de skincare",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,10
/d/32130-collagenmaxxing-desvanecer-cicatrices-y-pih,"CollagenMAXXING (Desvanecer CICATRICES y PIH)",softmaxing,dosing/PED,4.5-sourcing,/t/softmaxing,6
/d/32289-rotacion-ccw-insana-por-masticar-con-los-dientes-frontales-comparado-con-las-muelas,"Rotación CCW insana por masticar con los dientes frontales comparado con las muelas.",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,14
/d/32350-guia-de-felicidadagua,"Guía de felicidad(agua)",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,6
/d/32453-leanmaxxing-legitimo-como-bajar-de-peso-de-forma-consistente-y-rapida,"Leanmaxxing legítimo - cómo bajar de peso de forma consistente y rápida",looksmaxing,disordered-eating,4.5-safety,/t/looksmaxing,3
/d/32589-circulacion-sanguinea,"Circulación Sanguínea",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,5
/d/32832-estrategia-de-boost-de-testosterona-y-carga-y-suplementos,"Estrategia de boost de testosterona y carga  y suplementos",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,6
/d/32875-la-mayoria-de-ustedes-no-son-feos-solo-estan-bioquimicamente-castrados-metanse-aqui,"La mayoría de ustedes no son feos  solo están bioquímicamente castrados (METANSE AQUÍ)",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,8
/d/32945-suplementos-alternativos-a-adderall-para-aprobar-examenes,"SUPLEMENTOS ALTERNATIVOS A ADDERALL PARA APROBAR EXÁMENES",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,1
/d/33106-guia-de-eyebrowmaxxing,"Guía de Eyebrowmaxxing",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,15
/d/33129-gymceando-mi-1-ano-de-exp-skinnycels-gtfih,"GYMCEANDO MI 1 AÑO DE EXP (SKINNYCELS GTFIH)",looksmaxing,disordered-eating,4.5-safety,/t/looksmaxing,6
/d/33145-hgh-guia-casi-completa,"HGH guía (casi) completa",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,6
/d/3316-gymmax-solo-principiantes,"Gymmax [SOLO PRINCIPIANTES]",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,6
/d/33259-guia-para-greycels-como-no-ser-un-retrasado,"Guía para Greycels: Cómo no ser un retrasado",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,16
/d/33363-crudo,crudo,looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,15
/d/33573-el-reset-definitivo-de-la-piel,"El Reset Definitivo de la Piel",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,3
/d/33633-ligo-mujeres-solo-con-mi-olor-digno-de-botb,"ligo mujeres solo con mi olor (¿¿DIGNO DE BOTB??)",looksmaxing,disordered-eating,4.5-safety,/t/looksmaxing,12
/d/3374-como-elegir-el-procedimiento-correcto-de-levantamiento-o-aumento-de-labios,"Cómo Elegir el Procedimiento Correcto de Levantamiento o Aumento de Labios",hardmaxing,sourcing,4.5-sourcing,/t/hardmaxing,33
/d/3377-curso-expres-quien-va-a-ascender-con-cirugia-ortognatica-y-quien-probablemente-no,"[Curso Exprés] Quién va a ascender con cirugía ortognática y quién probablemente no",hardmaxing,sourcing,4.5-sourcing,/t/hardmaxing,9
/d/33915-guia-de-esteroides-para-gymcels,"Guía de esteroides para gymcels",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,7
/d/34493-la-forma-mas-barata-y-facil-de-desincharte-potassiumaxx,"La forma más barata y fácil de desincharte / Potassiumaxx",softmaxing,dosing/PED,4.5-sourcing,/t/softmaxing,3
/d/34661-protocolo-definitivo-de-heightmaxing-66,"PROTOCOLO DEFINITIVO DE HEIGHTMAXING (6'6)",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,15
/d/34823-las-mejores-y-peores-drogas-low-inhib-segun-mi-experiencia-personal,"Las Mejores Y Peores Drogas Low Inhib Según Mi Experiencia Personal",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,6
/d/34840-la-unica-guia-de-heightmaxxing-que-necesitas-sin-mamadas-gtfih,"La única guía de heightmaxxing que necesitas ( SIN MAMADAS GTFIH )",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,3
/d/35056-como-comprar-y-esconder-gearcompuestos-hilo-de-esfuerzo-medio,"CÓMO COMPRAR Y ESCONDER GEAR/COMPUESTOS (HILO DE ESFUERZO MEDIO)",anabolicos,sourcing,4.5-sourcing,/t/anabolicos,14
/d/35243-la-guia-definitiva-de-nootropicos-ten-motivacion-y-estamina-infinitaestudiar-hacer-dinero,"La guía DEFINITIVA de nootrópicos - ten motivación y estamina infinita(estudiar + hacer dinero)",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,8
/d/35301-alto-iq-respaldado-con-fuentes-arregla-tu-mandibula-recesiva-con-softmaxing,"[ALTO IQ  RESPALDADO CON FUENTES] Arregla tu mandíbula recesiva con softmaxing",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/35311-como-deshincharte-por-completoverte-lo-mas-grande-posible-antes-de-un-evento-importante-como-lo-hacen-los-fisicoculturistas-antes-de-una-competencia-alto-esfuerzo,"Cómo deshincharte por completo+verte lo más grande posible antes de un evento importante como lo hacen los fisicoculturistas antes de una competencia (ALTO ESFUERZO)",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/35566-guia-sobre-ho-optimizacion-hormonal,"Guía sobre HO (Optimización Hormonal)",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,6
/d/35582-pubertymaxxing-la-guia-oculta-de-softmaxxing-la-proxima-guia-es-la-de-los-que-se-desarrollan-tarde,"Pubertymaxxing  la guía oculta de softmaxxing... La próxima guía es la de \"Los que se desarrollan tarde\".",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,1
/d/35814-deberias-practicar-la-exposicion-al-frio-por-sus-efectos-brutales-de-anti-envejecimiento-aumento-de-hormonas-y-mejor-animo-para-superarte,"Deberías practicar la exposición al frío por sus efectos brutales de anti envejecimiento  aumento de hormonas y mejor ánimo para superarte.",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,10
/d/36157-stack-duro-teorico-para-altura,"STACK DURO TEÓRICO PARA ALTURA",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,9
/d/36179-reporte-mi-experiencia-negativa-con-terapia-de-orina-nunca-bebas-orina-envejecida-es-danina,"Reporte. Mi experiencia negativa con terapia de orina. Nunca bebas orina envejecida  es dañina.",looksmaxing,disordered-eating,4.5-safety,/t/looksmaxing,6
/d/3633-creacion-del-aparato-dowden-v1-jala-tu-maxilar-hacia-adelante,"Creación del aparato Dowden V1 - Jala tu maxilar hacia adelante",hardmaxing,sourcing,4.5-sourcing,/t/hardmaxing,9
/d/36414-drenaje-del-sistema-linfatico-fuga-de-primalrevolution,"Drenaje del sistema linfático (fuga de primalrevolution)",looksmaxing,disordered-eating,4.5-safety,/t/looksmaxing,3
/d/3642-la-ciencia-detras-del-no-fap-megahilo,"La Ciencia Detrás del No-Fap [Megahilo]",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,9
/d/36563-como-sacarle-el-maximo-provecho-al-accutane-deten-los-efectos-secundarios,"Cómo sacarle el máximo provecho al Accutane (Detén los efectos secundarios)",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,8
/d/37144-cura-tdah-y-mejora-el-desempeno-estudiantil-con-pescado-crudo-alto-en-omega-3,"¡Cura TDAH y mejora el desempeño estudiantil con pescado crudo alto en omega 3!",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,4
/d/37199-la-unica-formula-de-dht-maximo-que-jamas-necesitaras,"La única fórmula de DHT máximo que jamás necesitarás.",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,7
/d/37210-como-aumentar-iq-y-diligencia-que-son-los-mejores-predictores-del-exito,"Cómo aumentar IQ y diligencia que son los mejores predictores del éxito.",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,28
/d/37231-una-guia-para-el-uso-de-inhibidores-de-hdac,"Una guía para el uso de inhibidores de HDAC",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,6
/d/37259-mi-guia-para-crecer-de-51-currycel-a-63-chadpreet-en-menos-de-2-anos-creeme-saar,"Mi guía para crecer de 5'1 currycel a 6'3 chadpreet en menos de 2 años ¡créeme saar!",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,6
/d/3748-como-ser-un-macho-alfa-como-un-hombre-negro,"Cómo ser un macho alfa como un hombre negro",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,9
/d/3757-phenopill-nortico-atlantido,"[PhenoPill] Nórtico-atlántido",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,10
/d/37755-como-lidiar-con-una-sobremordida,"Cómo lidiar con una sobremordida",hardmaxing,sourcing,4.5-sourcing,/t/hardmaxing,6
/d/39284-esta-pildora-aumentara-tu-testosterona-total-y-libre,"Esta píldora aumentará tu testosterona total y libre",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,6
/d/39797-guia-rapida-de-frauding-para-looksmaxxers-adolescentes-con-problemas-de-padres-como-esconder-agujas-pedir-peptidos-etc,"guía rápida de frauding para looksmaxxers adolescentes con problemas de padres (cómo esconder agujas  pedir péptidos  etc.)",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,18
/d/40247-consejos-y-reglas-para-incels-y-sub5s-santo-grial-para-incels,"consejos y reglas para incels y sub5s (santo grial para incels)",looksmaxing,disordered-eating,4.5-safety,/t/looksmaxing,15
/d/40789-cascarones-de-huevo-calcio-gratis-que-ustedes-npcs-tiran-a-la-basura,"Cascarones de huevo – Calcio gratis que ustedes NPCs tiran a la basura",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,15
/d/41002-guia-paso-a-paso-como-pedir-almacenar-y-esconder-esteroidespeptidos-como-adolescente,"Guía Paso a Paso: Cómo Pedir  Almacenar y Esconder esteroides/péptidos como Adolescente",anabolicos,sourcing,4.5-sourcing,/t/anabolicos,14
/d/41215-accutane,Accutane,anabolicos,disordered-eating,4.5-safety,/t/anabolicos,6
/d/41418-drogas-dignas-de-mejorar-tu-apariencia,"Drogas dignas de mejorar tu apariencia.",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,26
/d/41676-guia-de-mejora-de-habilidades-sociales-para-hmtn,"Guía de Mejora de Habilidades Sociales (para HMTN+)",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,6
/d/42119-guia-de-dimorfismo-softmax,"Guía De Dimorfismo Softmax",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,6
/d/43302-por-que-tus-ancestros-solian-ser-mejores-que-tu-y-como-imitarlos,"Por qué tus ancestros solían ser mejores que tú y cómo imitarlos.",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,6
/d/43413-guia-para-brain-maxxing-101sin-boludeces,"Guía para BRAIN MAXXING 101(SIN BOLUDECES)",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/43468-guia-simple-de-ascension-general,"Guía Simple de Ascensión General",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,3
/d/43483-la-teoria-oofy-doofy-es-ley-y-la-conclusion-natural-para-personas-no-autistas-cualquiera-que-afirme-tener-blackpill-divina-es-1-retardado-2-maricon,"La teoría Oofy Doofy es ley y la conclusión natural para personas no autistas. Cualquiera que afirme tener ""blackpill divina"" es (1) retardado (2) maricón.",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,6
/d/43487-guia-basica-de-hgh,"Guía Básica de HGH",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,33
/d/43521-guia-ultimate-de-crecimiento-oseo-para-incels-sin-plata-aumentar-masa-osea,"🔹 GUÍA ULTIMATE de crecimiento óseo PARA INCELS SIN PLATA (Aumentar masa ósea)",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,8
/d/43622-como-tener-el-area-de-ojos-de-un-chad,"Cómo tener el área de ojos de un Chad",softmaxing,dosing/PED,4.5-sourcing,/t/softmaxing,5
/d/44057-deberias-comer-cascaras-de-huevo,"¿Deberías Comer Cáscaras De Huevo?",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,3
/d/4426-la-dieta-carnivora-la-blackpill-perdida,"~ La dieta carnívora ~ La blackpill perdida~",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,9
/d/44352-mi-experiencia-con-accutane,"Mi experiencia con Accutane",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,6
/d/44369-como-aumentar-los-globulos-rojos-de-forma-natural-para-dar-el-efecto-doping,"Cómo aumentar los glóbulos rojos de forma natural para dar el efecto (doping).",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,7
/d/44413-modo-mitigacion-la-ciencia-de-mantenerse-saludable-mientras-se-usan-esteroides,"Modo Mitigación: La Ciencia de Mantenerse Saludable Mientras se Usan Esteroides",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,3
/d/44585-alimentando-el-crecimiento-el-rol-fisiologico-de-los-macronutrientes-en-la-hipertrofia-muscular-y-el-metabolismo-de-grasas,"Alimentando el Crecimiento: El Rol Fisiológico de los Macronutrientes en la Hipertrofia Muscular y el Metabolismo de Grasas",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/44835-aburrimiento-mehathread-gtfih,"ABURRIMIENTO MEHATHREAD GTFIH",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,6
/d/45253-guia-completa-del-area-de-los-ojos,"Guía Completa del Área de los Ojos",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,7
/d/45326-guia-nt-para-entornos-sociales,"Guía NT para entornos sociales",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,19
/d/45601-cascada-de-heightmaxxing,"CASCADA de Heightmaxxing",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,17
/d/45726-como-me-roidmaxxee-a-los-17-para-ser-mas-gracioso-fotos-protocolo,"Cómo me roidmaxxeé a los 17 para ser más gracioso (fotos  +protocolo)",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,15
/d/45924-butirato-que-es-y-como-afecta-tu-estatura-salud-y-sensibilidad-a-los-androgenos,"Butirato - ¿Qué es? Y cómo afecta tu ESTATURA  SALUD y SENSIBILIDAD A LOS ANDRÓGENOS",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,3
/d/46399-plan-de-ascension-realista-mogear-para-el-1-de-julio-de-2026,"Plan de ascensión realista - MOGear para el 1 de julio de 2026",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,6
/d/4723-como-lograr-una-cara-dismorfica,"Cómo lograr una cara dismórfica",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,10
/d/47324-guia-de-cejas,"Guía de Cejas",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,3
/d/47575-mega-guia-de-tretinoina-skincare-antiedad-high-iq,"MEGA GUÍA DE TRETINOÍNA SKINCARE ANTIEDAD HIGH IQ",softmaxing,disordered-eating,4.5-safety,/t/softmaxing,19
/d/47815-guia-corta-para-incels-sobre-como-ser-feliz,"Guía corta para incels sobre cómo ser feliz",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,6
/d/48094-como-ocultar-la-caida-del-cabello-y-minimizar-su-apariencia-sin-implantes-durante-tu-adolescencia-y-principios-de-los-20-gtfih,"Cómo ocultar la caída del cabello y minimizar su apariencia sin implantes durante tu adolescencia y principios de los 20. GTFIH",softmaxing,dosing/PED,4.5-sourcing,/t/softmaxing,6
/d/48303-guia-definitiva-de-perdida-de-peso-calorias-cardio-suplementos,"Guía Definitiva de Pérdida de Peso (Calorías  Cardio  Suplementos)",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,8
/d/48435-verduras-plantas-son-inutiles-sacalas-de-tu-dieta-ahora-explicacion,"VERDURAS (PLANTAS) SON INÚTILES SÁCALAS DE TU DIETA AHORA (EXPLICACIÓN)",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/4879-immunity-maxxing-como-mejorar-tu-inmunidad-y-convertirte-en-un-superhombre,"Immunity maxxing - Cómo mejorar tu inmunidad y convertirte en un superhombre",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,7
/d/49207-dieta-definitiva-y-algunos-consejos-para-looksmaxxing-longevidad,"Dieta definitiva y algunos consejos para looksmaxxing + longevidad",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/4950-aumento-facil-de-005-01psl-ojicels-de-cafe-oscuro-entren-aqui-a-la-verga,"Aumento fácil de 0.05-0.1PSL (OJICELS DE CAFÉ OSCURO ENTREN AQUÍ A LA VERGA)",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,9
/d/5047-guia-nt,"Guía NT",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,6
/d/5145-stack-de-heightmaxing-closedplatecels-gtfih,"stack de heightmaxing. closedplatecels GTFIH",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,10
/d/5175-dientes-blancos-de-tiktok-por-4,"Dientes Blancos de TikTok por $4",softmaxing,disordered-eating,4.5-safety,/t/softmaxing,6
/d/5225-lista-de-comida-de-chad,"Lista de comida de Chad",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,6
/d/5275-guia-definitiva-de-heightmax-barato,"Guía DEFINITIVA de Heightmax Barato",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,6
/d/5487-maxing-de-te-verde,"Maxing de té verde",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,6
/d/5502-guia-nt-fundamentos,"Guía NT - Fundamentos",looksmaxing,disordered-eating,4.5-safety,/t/looksmaxing,6
/d/5598-microneedling-para-la-caida-del-cabello,"Microneedling para la caída del cabello",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,7
/d/5629-la-leccion-y-looksmax-mas-importante-de-esta-pagina-nunca-te-quedes-calvo-estudio-de-caso-del-hombre-promedio-y-por-que-la-mayoria-de-los-normies-no-actuan-ni-siquiera-hoy,"La lección y looksmax más importante de esta página - nunca te quedes calvo. Estudio de caso del hombre promedio y por qué la mayoría de los Normies no actúan ni siquiera hoy",softmaxing,self-harm/hopelessness,4.5-safety,/t/softmaxing,9
/d/5773-guia-de-testosterona,"Guía de testosterona.",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,7
/d/57850-guia-de-bodymaxing-para-el-skinnyfag-promedio,"Guía de Bodymaxing Para el Skinnyfag Promedio",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/5811-todo-lo-que-siempre-necesitabas-saber-sobre-looksmax,"TODO LO QUE SIEMPRE NECESITABAS SABER SOBRE LOOKSMAX",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,8
/d/58291-caracteristicas-del-chico-malo-que-las-mujeres-desean,"Características del chico malo que las mujeres desean",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,7
/d/58324-guia-de-compra-de-face-pullers,"Guía de compra de face pullers",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,9
/d/58355-3-pruebas-rapidas-y-faciles-de-subhumanidad,"3 pruebas rápidas y fáciles de subhumanidad",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,13
/d/5909-como-realmente-crecer-mas-alto,"CÓMO REALMENTE crecer más alto",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,10
/d/59344-megahilo-de-gymcelling,"Megahilo de gymcelling",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,7
/d/6041-proporciones-corporales-ideales,"Proporciones corporales ideales",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/60609-mi-guia-gratis-y-facil-para-fatcels-para-bajar-de-peso,"Mi guía GRATIS y fácil para fatcels para bajar de peso",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,4
/d/61034-gtfih-bonecels-sonido-para-el-crecimiento-oseo,"[GTFIH BONECELS] Sonido para el crecimiento óseo",hardmaxing,sourcing,4.5-sourcing,/t/hardmaxing,6
/d/6120-mk-677-vs-hgh,"MK-677 vs HGH",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,9
/d/62178-la-guia-heightmax-mas-facil-gtfih,"LA GUÍA HEIGHTMAX MÁS FÁCIL [GTFIH]",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,4
/d/6241-guia-de-vitamina-c-collagenmaxxing-guia-de-suplementos-y-serum-facial,"[GUÍA DE VITAMINA C] [Collagenmaxxing] Guía de suplementos y sérum facial",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,3
/d/6300-que-es-la-adiccion-por-que-podrias-ser-un-adicto-y-como-puedes-solucionarlo-largo,"¿Qué es la adicción? ¿Por qué podrías ser un adicto y cómo puedes solucionarlo? [LARGO]",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,7
/d/6341-la-forma-mas-facil-de-llegar-al-8-de-grasa-corporal,"La forma más fácil de llegar al 8% de grasa corporal",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,9
/d/6395-collagenmaxxing-101-para-principiantes-lo-basico,"Collagenmaxxing #101 para principiantes - lo básico",softmaxing,dosing/PED,4.5-sourcing,/t/softmaxing,9
/d/6415-guia-de-maxxing-de-ojeras,"Guía de Maxxing de Ojeras",softmaxing,dosing/PED,4.5-sourcing,/t/softmaxing,9
/d/6427-como-el-hueso-hioides-te-hace-chad-o-subhumano,"cómo el hueso hioides te hace chad o subhumano",hardmaxing,sourcing,4.5-sourcing,/t/hardmaxing,6
/d/66173-libere-la-guia-de-peptidos-que-deberias-leer,"Liberé la guía de péptidos que deberías leer",peptides,dosing/PED,4.5-sourcing,/t/peptides,17
/d/66459-sleepmaxxing,Sleepmaxxing,softmaxing,sourcing,4.5-sourcing,/t/softmaxing,3
/d/6745-guia-de-pelea-de-selinity,"Guía de Pelea de Selinity",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,10
/d/6898-guia-completa-de-minoxidil-para-el-crecimiento-del-cabello,"Guía Completa de Minoxidil (Para el Crecimiento del Cabello)",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,3
/d/6939-todo-lo-que-necesitas-saber-sobre-its-y-embarazos,"Todo lo que necesitas saber sobre ITS y embarazos",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,7
/d/7196-una-guia-completa-para-dominar-a-la-foid-asiatica,"Una guía completa para dominar a la foid asiática",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,6
/d/7262-guia-para-el-ascenso-etnico-escapando-del-currytax-curries-no-tengan-mas-miedo,"guía para el ascenso étnico (escapando del currytax)   curries   no tengan más miedo",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,9
/d/7413-los-8-mejores-suplementos-para-aumentar-los-niveles-de-t-para-tcels-bajos-basado-en-estudios,"Los 8 mejores suplementos para aumentar los niveles de T para Tcels bajos (basado en estudios)",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,3
/d/7548-el-protector-solar-y-por-que-deberias-usarlo,"El protector solar  y por qué deberías usarlo",softmaxing,dosing/PED,4.5-sourcing,/t/softmaxing,7
/d/7660-por-que-deberias-consumir-huevos-crudos,"Por qué deberías consumir huevos crudos",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,9
/d/7768-la-guia-de-yolosweg-para-la-felicidad-en-general,"La guía de Yolosweg para la felicidad en general",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,7
/d/7779-como-convertirse-en-negro-de-verdad,"Cómo Convertirse en Negro de Verdad",peptides,dosing/PED,4.5-sourcing,/t/peptides,7
/d/7817-por-que-tus-ancestros-no-tenian-acne-y-tu-si,"POR QUÉ TUS ANCESTROS NO TENÍAN ACNÉ Y TÚ SÍ",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,6
/d/7898-una-guia-para-criar-a-tu-bebe-de-modo-que-tenga-la-maxima-calidad-para-convertirse-en-un-chadstacy-mas-adelante,"Una guía para criar a tu bebé de modo que tenga la máxima calidad para convertirse en un chad/stacy más adelante",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,19
/d/7906-como-deshacerte-del-acne-primitivepill,"Cómo deshacerte del ACNÉ (PRIMITIVEPILL)",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,9
/d/7939-tips-para-una-dieta-basada-en-plantas-y-comida-integral,"Tips para una dieta basada en plantas y comida integral",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,6
/d/874-testosteronemaxxing-natural,"Testosteronemaxxing Natural",anabolicos,dosing/PED,4.5-sourcing,/t/anabolicos,9
/d/897-guia-de-heightmaxxing-looksmaxing-este-stack-secreto-rival-hgh-de-grado-farmaceutico,"Guía de Heightmaxxing Looksmaxing: ¡Este Stack Secreto Rival HGH de Grado Farmacéutico!",peptides,dosing/PED,4.5-sourcing,/t/peptides,10
/d/918-guia-de-looksmaxxing-por-fenotipo-el-fundamental-olvidado-del-looksmax,"Guía de Looksmaxxing por Fenotipo: El Fundamental Olvidado del Looksmax",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,9
/d/9226-los-verdaderos-beneficios-del-nofap-y-como-lograrlo,"Los VERDADEROS Beneficios del NoFap y Cómo Lograrlo",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,3
/d/9250-eyemaxxing-mejorando-el-area-de-tus-ojos,"EYEMAXXING - Mejorando el Área de Tus Ojos",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,10
/d/9293-guia-para-el-cold-approach-y-no-ser-un-retrasado-social,"GUÍA para el cold approach y no ser un retrasado social.",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,9
/d/9358-como-hacer-looksmaxx-correctamente-y-ascender,"Cómo hacer looksmaxx correctamente y ascender",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,4
/d/9362-guia-de-sueno-ideal,"Guía de Sueño Ideal",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,6
/d/9392-guia-completa-sobre-nutrientes-esenciales,"Guía completa sobre nutrientes esenciales",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,9
/d/9394-glosario-oficial-de-looksmaxgov,"Glosario Oficial de Looksmax.gov",looksmaxing,self-harm/hopelessness,4.5-safety,/t/looksmaxing,17
/d/9413-fashionmaxxing-formal,"Fashionmaxxing formal",softmaxing,sourcing,4.5-sourcing,/t/softmaxing,6
/d/9445-retencion-de-semen-y-atraccion-femenina,"Retención de Semen y Atracción Femenina",looksmaxing,dosing/PED,4.5-sourcing,/t/looksmaxing,7
/d/9465-por-que-el-veganismo-es-cucked-con-pruebas,"Por qué el Veganismo es cucked con pruebas",looksmaxing,sourcing,4.5-sourcing,/t/looksmaxing,6
